20210608T1400_CBASS_US_MoteIn_Past_10_30_750_RNASeq_R2_val_2	822.0	591.5	297.0	212.0	191.0	217.0	237.5	241.5	256.0	283.0	365.0	474.5	540.0	640.5	898.5	1241.5	1665.5	2333.0	3309.0	4845.5	7267.0	10088.0	13804.0	19465.0	27367.5	38436.5	52727.5	71398.0	94298.5	120714.0	150349.0	181176.5	211739.5	243203.5	287528.5	352683.5	407875.5	441132.0	473599.5	548942.0	588491.5	574408.5	595234.5	618885.0	630200.0	659603.5	685207.0	696368.0	695176.5	639792.5	568532.0	541135.5	568550.0	531725.5	469948.5	430356.5	409360.0	407553.5	382756.0	355752.5	304717.5	265041.0	250340.0	220028.0	185984.0	170081.0	157611.0	163257.5	179232.0	133765.5	54996.5	24638.5	16189.0	11372.0	8317.5	6082.5	4305.0	2878.5	2011.5	1396.0	985.0	735.0	571.0	441.0	299.0	268.0	253.5	201.5	171.5	155.0	141.5	131.0	115.0	107.0	119.0	121.5	118.0	131.5	209.0	368.5	630.0
20210608T1400_CBASS_US_MoteIn_Past_10_34_1140_RNASeq_R1_val_1	525.0	375.0	175.5	146.0	175.5	213.5	263.5	348.5	447.0	523.0	632.0	807.5	1000.0	1180.5	1464.5	1776.5	2128.5	2623.5	3376.0	4485.5	6145.0	8103.0	10224.5	13662.0	18845.5	25591.5	34719.0	47427.0	62754.5	80386.0	100351.0	121700.5	144184.0	169465.0	211334.0	288678.5	357726.0	388319.0	419230.5	514317.0	557783.5	533829.0	570045.5	623590.5	658827.0	717020.0	770223.0	798911.5	819330.0	756218.5	655960.5	623794.5	678936.0	633867.0	544823.0	479979.5	438453.5	432851.0	396915.0	364315.0	298128.0	247785.0	238915.0	211203.5	183068.5	182876.0	180870.0	200946.0	242721.5	182386.5	64615.5	24547.0	16013.0	12218.0	9421.5	7190.5	5611.0	4333.0	3296.0	2385.0	1759.0	1342.0	1173.5	909.5	471.0	319.0	239.0	178.5	169.0	144.0	109.5	91.0	76.0	56.0	42.5	34.0	30.0	31.5	33.0	29.5	19.0
20210608T1400_CBASS_US_MoteIn_Past_10_34_1140_RNASeq_R2_val_2	844.0	603.5	322.5	263.0	266.0	326.5	402.5	478.0	598.0	752.0	902.5	1053.5	1196.5	1367.0	1624.0	1998.0	2444.0	2846.5	3534.5	4662.5	6333.0	8314.5	10495.5	13901.5	19019.0	25839.0	35188.5	47737.0	63275.0	81328.5	101629.0	123337.0	146194.5	171030.0	212157.0	289955.0	357166.0	387968.0	424378.5	526675.5	568431.5	537506.5	568501.0	617626.0	657853.5	720736.0	774117.5	802686.0	821675.5	756685.0	656065.0	624023.0	671590.0	623433.5	535716.0	474701.0	435167.0	428427.5	394895.0	361664.0	294772.0	245002.0	237682.0	211532.5	183720.0	181330.5	178240.5	198195.5	238446.5	182156.0	67924.0	25526.0	16304.0	12467.5	9531.0	7251.5	5703.0	4383.0	3212.0	2240.5	1712.5	1331.0	1082.5	844.0	483.0	340.5	275.0	241.0	210.5	176.0	168.0	156.0	129.0	105.5	93.5	83.5	89.0	96.5	179.5	376.0	674.5
20210608T1400_CBASS_US_MoteIn_Past_10_34_180_RNASeq_R1_val_1	699.0	443.5	150.0	102.0	77.5	56.5	44.5	37.0	46.5	65.0	70.0	75.0	97.5	122.5	178.5	267.5	355.5	561.0	914.5	1451.0	2447.0	3524.0	4817.0	7327.0	10610.5	14726.0	20503.0	30370.5	43016.0	56264.0	77484.0	111712.5	142382.5	164402.0	215299.0	312066.5	385178.0	413059.0	442205.0	542809.5	587054.5	569729.5	622360.5	699306.5	756869.5	840367.0	902734.5	930380.0	928739.5	832057.5	733138.5	704718.5	775295.5	707147.0	587892.0	504007.0	451661.5	444366.0	403676.0	366061.5	281965.5	227946.5	233669.5	207971.5	176059.0	184152.0	194815.0	230348.5	301194.5	227180.0	60269.5	12217.0	6576.5	4859.5	3686.5	2746.5	1956.0	1388.0	962.5	672.5	442.0	332.0	248.0	174.0	118.5	78.5	67.5	60.5	55.0	40.5	30.0	24.0	19.0	14.0	9.5	7.5	7.5	9.5	9.0	5.0	4.5
20210608T1400_CBASS_US_MoteIn_Past_10_34_180_RNASeq_R2_val_2	789.0	552.0	274.5	199.5	154.0	139.5	145.5	167.5	185.5	217.0	244.0	287.0	375.5	442.0	513.0	640.0	824.0	1144.5	1520.0	2104.0	3239.0	4511.5	5935.0	8501.5	11975.0	16369.0	22323.0	32080.0	44520.5	57656.0	79173.0	113494.0	143826.0	166768.5	216491.0	312240.0	384624.5	413454.0	449662.0	557558.0	598743.5	573541.5	621849.5	692347.0	748216.5	827886.5	895130.5	928350.0	923278.5	832271.0	736286.0	706817.0	772229.0	700481.0	581394.5	501208.5	448710.0	439824.0	401931.5	363470.5	279133.5	227882.5	234150.0	208811.0	177209.5	181962.0	191865.0	227706.0	298689.5	229299.5	65111.5	14221.5	7462.0	5511.5	4063.0	3005.5	2295.0	1685.0	1218.5	952.5	700.0	563.0	443.5	359.0	292.0	242.5	209.0	170.5	164.0	152.0	127.5	101.0	92.0	96.5	92.5	88.5	83.0	80.5	194.0	425.5	747.0
20210608T1400_CBASS_US_MoteIn_Past_10_34_360_RNASeq_R1_val_1	1317.0	882.0	358.5	227.0	155.5	109.5	96.0	103.0	98.5	109.0	149.5	174.0	202.0	255.5	339.5	486.0	679.5	1020.0	1589.5	2567.0	4466.0	6616.5	9108.0	13379.5	19468.5	27603.0	39282.5	55319.5	75536.5	99512.0	125703.0	154345.5	184739.5	216415.5	266286.0	344985.5	410751.0	447892.5	488036.0	584763.5	630488.5	609785.0	646515.5	696692.0	722804.0	776555.5	818990.5	837123.0	829758.5	745115.5	657534.5	622433.0	647499.0	584966.5	499458.0	440612.0	395972.5	383105.5	355401.5	327103.0	267245.5	221657.5	212689.0	186937.5	159813.5	156441.0	149985.5	167741.0	203672.5	149067.5	46451.0	15943.5	10270.0	7318.0	5335.0	3694.5	2537.0	1880.0	1362.0	883.0	598.5	467.5	362.5	260.5	171.0	137.5	105.0	72.0	61.5	52.0	47.0	37.0	32.0	28.5	17.5	11.5	6.5	9.5	17.5	12.5	5.5
20210608T1400_CBASS_US_MoteIn_Past_10_34_360_RNASeq_R2_val_2	1785.0	1292.0	664.0	459.0	358.5	316.5	310.5	341.0	352.0	363.5	435.0	513.5	576.0	656.5	824.0	1066.0	1298.0	1750.5	2558.0	3612.0	5450.5	7838.5	10534.0	14807.0	21032.5	29350.0	41274.0	57282.0	76994.5	101037.0	128121.0	157036.0	187030.0	219181.0	268235.5	346304.5	411234.5	447350.0	490061.0	596041.5	641393.0	612384.0	643068.5	686717.5	714633.0	763636.0	806476.0	833208.5	829616.5	748093.5	660073.5	625696.5	649516.0	580614.5	491422.0	434604.0	389098.0	378709.5	356582.0	327049.5	265018.0	220184.0	211220.5	185650.0	158885.0	154998.5	149176.0	167029.0	203895.5	152147.0	49866.0	17306.5	11071.0	7941.0	5749.0	4109.0	2959.5	2216.0	1585.5	1074.5	785.0	640.0	508.0	405.0	315.0	272.0	236.5	179.5	153.0	134.5	120.5	110.5	95.5	88.5	80.5	74.0	80.0	87.0	220.5	507.5	907.5
20210608T1400_CBASS_US_MoteIn_Past_10_34_420_RNASeq_R1_val_1	408.0	319.0	166.0	94.0	80.5	80.5	86.5	97.0	107.0	131.5	167.5	219.0	268.0	334.5	455.0	585.5	819.5	1254.5	1789.5	2749.0	4621.5	6718.0	9335.0	13835.0	20389.0	29446.5	42170.0	59283.5	79901.5	104998.5	132948.0	162693.0	192460.5	222217.5	274442.5	367983.0	449431.5	490588.5	531136.0	660222.0	721719.5	685628.0	731791.0	804179.0	861580.5	942184.0	997265.0	1023416.0	1034517.5	943818.0	825544.5	787798.0	852939.5	776568.5	643802.5	558932.5	512913.5	504566.5	447871.5	403170.5	323655.5	264763.0	262239.0	236722.0	205845.5	208632.5	207841.0	245448.5	310712.5	228126.5	68141.0	16616.0	8623.5	6328.5	4787.0	3453.5	2442.5	1748.5	1220.0	804.0	593.0	468.0	341.0	242.0	181.0	153.5	123.0	85.0	65.5	64.5	57.0	45.5	42.0	34.5	26.5	22.5	18.0	19.0	26.0	20.0	6.5
20210608T1400_CBASS_US_MoteIn_Past_10_34_420_RNASeq_R2_val_2	588.0	425.0	201.5	142.0	140.5	144.5	154.5	175.5	191.0	214.0	270.0	328.0	364.5	414.0	532.5	707.0	929.0	1318.5	1939.5	2937.5	4577.5	6694.0	9496.0	13900.0	20468.0	29674.5	42445.0	59862.0	80821.0	105479.0	132854.5	162751.5	192770.5	222790.0	275007.5	367078.5	447114.0	488619.0	535267.5	673974.0	732911.0	688422.0	726814.5	792011.5	851234.5	932633.0	993694.5	1028066.5	1041906.5	951501.0	829497.5	792978.0	852185.0	771781.0	639986.5	556540.5	511190.5	502359.0	448297.5	400744.0	320834.5	263531.5	260237.0	235915.0	205764.0	206399.0	205368.0	242916.5	306805.0	229748.5	74143.5	19251.0	9523.5	6629.5	4988.5	3636.5	2574.0	1905.0	1390.5	965.0	671.5	535.5	414.5	323.5	285.5	223.5	183.0	168.0	154.0	150.5	141.0	133.5	124.0	116.5	114.5	114.5	115.5	126.0	243.0	469.5	733.0
20210608T1400_CBASS_US_MoteIn_Past_10_34_750_RNASeq_R1_val_1	734.0	561.5	277.0	142.0	121.0	142.0	175.5	197.5	223.5	266.0	314.0	372.0	415.5	465.0	567.5	724.5	996.0	1333.5	1728.0	2453.5	3756.5	5414.5	7524.5	11019.5	15993.0	22719.5	32633.0	45174.0	60014.5	77838.0	98195.0	120575.5	143438.0	165996.0	204597.0	273985.0	333054.5	359508.5	385742.5	475771.0	521868.5	501687.5	542679.5	600685.5	636082.0	697497.5	751992.0	780275.5	792488.0	726853.5	636988.5	611521.5	669251.5	622128.5	530341.0	466266.5	425134.5	420093.5	387301.0	355574.5	290555.5	242413.0	235644.5	208120.0	177295.5	176260.5	175510.0	197215.5	242155.0	180421.0	57322.0	16790.5	9938.0	7219.5	5153.5	3708.0	2608.5	1821.0	1291.0	868.0	617.0	468.0	327.5	239.0	172.5	127.5	109.0	78.5	56.5	40.0	34.5	29.5	27.0	26.5	22.5	20.5	22.5	26.0	19.5	10.5	7.0
20210608T1400_CBASS_US_MoteIn_Past_10_34_750_RNASeq_R2_val_2	855.0	573.5	231.0	152.0	139.5	161.5	192.5	213.0	259.5	329.5	369.5	412.0	484.5	543.0	642.5	791.5	1011.0	1344.0	1814.5	2571.5	3800.0	5352.0	7535.5	11029.5	15839.0	22761.0	32336.5	45003.0	60118.5	77819.5	98041.5	120453.5	143260.0	166335.0	204770.5	273570.0	331637.5	357956.0	389515.5	491168.0	535624.5	505050.5	539056.5	589885.0	629703.5	695041.0	749668.0	779746.5	798949.0	733424.0	640135.5	615533.0	665403.5	615169.5	524242.0	461787.0	421678.5	418575.5	388540.0	354591.0	287826.0	239874.5	234021.0	208184.0	177948.0	174943.5	173324.5	195646.5	240719.5	182680.5	61623.0	18319.5	10537.5	7656.5	5469.0	3782.0	2659.5	1931.0	1376.0	956.5	695.5	519.5	379.5	305.0	247.5	194.5	149.5	121.5	91.5	75.5	82.5	76.0	63.0	56.0	56.5	64.0	60.0	63.5	119.0	214.0	321.0
20210608T1400_CBASS_US_MoteIn_Past_10_37_1140_RNASeq_R1_val_1	38.0	72.0	100.5	90.0	104.5	136.5	165.0	199.5	219.5	229.0	304.0	376.0	402.5	505.0	604.5	707.5	777.5	925.5	1183.0	1534.0	2131.0	3173.0	4890.5	6648.5	7603.5	9037.0	12549.5	17276.0	21830.5	28259.0	37088.5	46390.0	51725.5	58992.5	81881.5	203301.5	320471.0	344599.5	368708.5	402380.0	392398.0	409595.0	503441.5	555501.5	593266.0	659395.0	737129.0	815286.0	856038.0	804912.0	666979.5	612198.5	675330.5	632946.0	550951.5	473795.5	413397.5	396935.5	366765.0	340906.0	287502.0	250001.5	250915.0	236635.5	215597.5	219508.5	221994.0	239983.5	268634.5	214861.0	115892.0	74326.0	59207.5	47978.5	38647.5	29699.0	22585.0	17915.5	13095.5	9054.0	6756.5	4826.0	3130.5	2217.5	1639.5	1287.0	854.5	570.0	471.0	335.0	217.0	163.5	136.0	126.5	110.0	85.5	59.0	49.0	50.5	45.5	27.0
20210608T1400_CBASS_US_MoteIn_Past_10_37_1140_RNASeq_R2_val_2	285.0	229.0	150.0	156.0	191.0	212.0	238.0	250.5	273.5	304.0	358.5	448.0	526.0	602.0	672.0	754.5	840.5	1031.5	1369.0	1939.5	2456.0	3359.5	5024.0	6856.0	7867.0	9228.5	12647.0	17697.5	22709.0	28663.0	37167.0	46596.5	52139.5	59262.0	82094.5	202903.5	319068.5	342199.5	370237.0	412261.0	399452.0	411283.5	498755.5	543837.0	584306.0	654983.0	738716.5	820802.5	862063.0	811645.5	676294.5	618611.5	674115.5	627978.0	542335.5	468467.5	411554.5	396485.0	368273.0	340076.0	285079.0	246449.5	248463.5	237319.5	216417.0	219066.0	221157.0	238283.0	267187.0	216251.5	117843.5	74573.0	59617.0	48210.0	38604.0	29330.5	22387.5	17826.5	12797.5	8490.0	6005.0	4422.5	2931.5	2043.0	1491.5	1074.5	766.5	497.0	308.0	236.0	183.0	138.5	107.0	89.0	75.0	74.0	77.5	72.5	134.0	273.0	471.0
20210608T1400_CBASS_US_MoteIn_Past_10_37_180_RNASeq_R1_val_1	2120.0	1396.5	539.5	343.5	232.0	173.5	156.5	141.5	152.5	191.5	245.0	278.0	281.5	310.5	346.5	451.5	793.0	1191.5	1658.5	2544.0	4465.5	9280.0	16861.5	25471.0	30227.5	34189.0	44524.5	89055.0	141158.0	167189.0	332188.0	746395.0	1008715.0	1018679.5	1196016.0	1480955.0	1608149.0	1629382.5	1446740.0	1078021.0	884950.5	1034583.0	1230657.0	1419183.5	1588431.0	1641818.0	1553108.0	1457449.0	1318114.0	1106728.5	916672.0	762620.5	738989.5	640788.0	577631.0	527787.0	484503.0	444448.5	387515.5	365471.0	308987.5	260708.5	249207.5	219550.0	187016.0	179013.5	174190.0	185039.5	210521.0	162057.5	68590.0	35726.0	27330.0	22035.5	16265.5	11735.5	8863.0	6211.5	4666.5	3430.0	2121.5	1438.5	1072.0	662.5	347.0	253.5	196.5	109.0	58.5	58.5	57.0	38.0	25.0	23.5	16.0	11.5	13.5	11.0	10.0	7.5	3.5
20210608T1400_CBASS_US_MoteIn_Past_10_37_180_RNASeq_R2_val_2	2425.0	1704.0	790.5	514.5	412.5	370.0	336.0	352.0	384.0	421.5	455.0	499.5	619.0	719.5	797.0	986.0	1291.5	1794.5	2459.5	3459.0	5451.0	10534.0	18572.0	27138.0	31767.0	35569.0	45817.5	90097.5	141438.0	167580.5	332602.0	745872.5	1009256.0	1018754.0	1194595.0	1480318.5	1607121.5	1629885.5	1449929.0	1086021.0	893415.0	1037386.5	1227933.5	1411167.5	1581819.0	1633832.5	1548277.5	1457463.0	1317108.0	1109114.5	919737.0	764746.0	738958.0	637403.5	571984.5	525711.5	482545.0	440282.0	385779.0	363524.0	307334.5	260582.5	248300.0	219360.5	186771.0	177498.5	173548.0	184003.5	209448.5	163355.5	71526.5	37713.0	28060.5	21864.0	16738.0	12412.0	9351.0	6722.5	4878.0	3392.5	2259.0	1719.0	1210.0	770.5	538.0	401.5	317.5	249.5	224.5	189.5	159.5	132.5	124.5	122.0	114.5	99.5	90.0	83.0	215.0	505.5	905.5
20210608T1400_CBASS_US_MoteIn_Past_10_37_360_RNASeq_R1_val_1	267.0	165.0	47.0	32.5	39.5	50.0	55.0	67.5	100.5	130.5	141.5	161.5	185.0	221.0	278.5	339.5	367.5	490.5	757.0	1010.0	1630.0	3237.0	5827.0	8424.0	9495.5	11215.0	15295.5	20177.5	26794.5	35317.5	45885.0	58088.5	65301.5	72708.0	104329.0	174041.5	225967.0	241269.0	265770.0	363484.0	405421.5	390927.0	462023.0	553889.0	626927.0	729256.0	822016.0	891742.5	909722.5	832710.5	743555.5	714525.5	794725.0	725092.5	589830.5	499553.0	443384.5	443720.5	416130.0	383784.5	298465.0	239453.5	251343.0	226408.0	188683.5	194467.0	204583.0	233219.5	294523.0	223742.5	64020.5	16672.5	10826.0	8454.5	6550.0	5124.5	4001.0	3008.5	2256.5	1697.5	1191.5	836.5	621.0	412.5	221.5	166.0	113.0	70.0	43.0	23.0	21.5	16.5	9.5	10.0	9.0	8.5	8.5	6.5	8.5	8.0	4.0
20210608T1400_CBASS_US_MoteIn_Past_10_37_360_RNASeq_R2_val_2	315.0	234.0	135.5	112.5	109.5	109.5	118.0	137.0	159.5	179.0	224.0	267.5	295.0	324.5	397.5	494.5	510.5	622.0	861.5	1117.0	1741.5	3212.0	5860.0	8605.0	9549.0	11311.0	15149.5	19988.0	26478.0	34960.5	45623.0	57494.5	65083.5	72677.0	102818.0	171162.5	223762.0	242139.0	271055.5	377506.0	419119.5	393695.0	456702.5	545673.5	621750.0	721970.0	816914.5	888825.0	909380.0	838645.0	751880.5	722149.0	796604.5	721561.0	581313.0	492951.5	438706.0	440727.5	417006.5	383911.5	297608.5	239203.5	249500.0	225258.0	188917.0	192745.5	202411.5	231976.5	295385.0	228545.0	69002.5	18343.0	11587.0	9011.0	6971.0	5226.5	4053.5	3228.0	2491.0	1808.0	1209.5	898.5	734.5	527.0	318.5	210.5	173.0	138.0	87.5	66.0	66.5	61.5	43.5	39.0	44.0	42.5	47.0	59.0	149.5	324.5	582.5
