20210608T1400_CBASS_US_MoteIn_Past_10_39_1140_RNASeq_R1_val_1	3199875.0	2972353.0	26500.0	2243.0	3544.0	3060.0	3766.0	3620.0	4381.0	4773.0	5671.0	7475.0	9779.0	12657.0	18956.0	23391.0	29325.0	39728.0	48773.0	56710.0	73724.0	78118.0	117314.0	145976.0	185571.0	5100591.0	8582831.0
20210608T1400_CBASS_US_MoteIn_Past_10_39_1140_RNASeq_R2_val_2	3200218.0	2972937.0	25859.0	1870.0	2528.0	2551.0	3839.0	4000.0	4754.0	5129.0	5994.0	7609.0	9798.0	12568.0	19211.0	23556.0	30084.0	40585.0	50373.0	58785.0	77549.0	81550.0	123305.0	154869.0	203487.0	5078748.0	8558949.0
20210608T1400_CBASS_US_MoteIn_Past_10_39_180_RNASeq_R1_val_1	369562.0	702502.0	495.0	510.0	627.0	543.0	661.0	901.0	1106.0	1413.0	2245.0	2848.0	4582.0	6424.0	10077.0	13177.0	18899.0	25132.0	33032.0	42258.0	53193.0	68206.0	81053.0	102699.0	133322.0	5637543.0	9102582.0
20210608T1400_CBASS_US_MoteIn_Past_10_39_180_RNASeq_R2_val_2	369734.0	702351.0	447.0	489.0	600.0	602.0	673.0	848.0	1151.0	1490.0	2278.0	2912.0	4638.0	6543.0	10062.0	13138.0	18742.0	24892.0	32626.0	41768.0	52719.0	67996.0	81106.0	104020.0	142457.0	5799341.0	8931969.0
20210608T1400_CBASS_US_MoteIn_Past_10_39_360_RNASeq_R1_val_1	5487.0	9908.0	2759.0	372.0	403.0	464.0	600.0	723.0	1105.0	1086.0	1614.0	2167.0	2768.0	3735.0	5661.0	7292.0	11595.0	13514.0	18497.0	23467.0	31031.0	38484.0	48138.0	64898.0	93194.0	5635783.0	8731475.0
20210608T1400_CBASS_US_MoteIn_Past_10_39_360_RNASeq_R2_val_2	5682.0	10085.0	2760.0	567.0	599.0	679.0	884.0	1030.0	1488.0	1474.0	2043.0	2712.0	3436.0	4538.0	6482.0	8325.0	13075.0	15384.0	20824.0	26488.0	34753.0	43319.0	55174.0	75149.0	116130.0	5683659.0	8619481.0
20210608T1400_CBASS_US_MoteIn_Past_10_39_420_RNASeq_R1_val_1	135542.0	227706.0	9762.0	1320.0	2103.0	2406.0	2669.0	3833.0	4470.0	4588.0	5277.0	5829.0	7121.0	10974.0	15166.0	19825.0	24925.0	29829.0	44687.0	48417.0	63924.0	80975.0	99343.0	132190.0	191689.0	6976887.0	10676205.0
20210608T1400_CBASS_US_MoteIn_Past_10_39_420_RNASeq_R2_val_2	135644.0	227316.0	9319.0	1114.0	1838.0	2020.0	2577.0	3584.0	4321.0	4639.0	5498.0	5733.0	7399.0	11049.0	15585.0	20313.0	26615.0	31658.0	46166.0	50528.0	67462.0	86002.0	106346.0	142900.0	215444.0	6925587.0	10671005.0
20210608T1400_CBASS_US_MoteIn_Past_10_39_750_RNASeq_R1_val_1	951.0	1931.0	767.0	607.0	709.0	796.0	769.0	785.0	944.0	1260.0	1814.0	2311.0	2494.0	3269.0	5153.0	7932.0	9945.0	12843.0	17470.0	22841.0	30213.0	39170.0	53413.0	79082.0	173804.0	8686652.0	8482727.0
20210608T1400_CBASS_US_MoteIn_Past_10_39_750_RNASeq_R2_val_2	1062.0	1944.0	833.0	655.0	842.0	1200.0	1381.0	1675.0	2047.0	2517.0	2842.0	3256.0	4029.0	5101.0	6821.0	9714.0	15155.0	17941.0	22749.0	29153.0	38763.0	50302.0	72153.0	108494.0	236337.0	8327885.0	8675801.0
20210608T1400_CBASS_US_MoteIn_Past_10_T0_0_RNASeq_R1_val_1	165443.0	209116.0	4109.0	612.0	678.0	654.0	778.0	815.0	972.0	1061.0	1436.0	1625.0	2308.0	2800.0	4115.0	5378.0	7830.0	9787.0	13267.0	18045.0	23862.0	31877.0	40804.0	55828.0	80237.0	7082493.0	13316918.0
20210608T1400_CBASS_US_MoteIn_Past_10_T0_0_RNASeq_R2_val_2	165662.0	209009.0	4089.0	654.0	729.0	785.0	868.0	882.0	972.0	1141.0	1518.0	1643.0	2395.0	2837.0	4141.0	5319.0	7578.0	9736.0	13047.0	17707.0	23667.0	32227.0	41785.0	58942.0	94877.0	7335085.0	13045553.0
20210608T1400_CBASS_US_MoteIn_Past_10_only_seq_RNASeq_R1_val_1	1036.0	129411.0	821.0	752.0	775.0	899.0	860.0	1838.0	1264.0	1466.0	1849.0	2188.0	3076.0	3931.0	5807.0	7486.0	10554.0	13652.0	18271.0	24304.0	31356.0	41106.0	51325.0	68900.0	99891.0	8206430.0	15054182.0
20210608T1400_CBASS_US_MoteIn_Past_10_only_seq_RNASeq_R2_val_2	1254.0	129498.0	909.0	820.0	911.0	960.0	1051.0	2037.0	1405.0	1630.0	1975.0	2319.0	3284.0	4162.0	5973.0	7495.0	10573.0	13565.0	18000.0	24063.0	31155.0	41140.0	52462.0	73032.0	117820.0	8532368.0	14703569.0
20210608T1400_CBASS_US_MoteIn_Past_6_30_1140_RNASeq_R1_val_1	525.0	850.0	954.0	895.0	908.0	998.0	967.0	1025.0	1102.0	1236.0	1400.0	1623.0	2146.0	2452.0	3622.0	4512.0	6282.0	8085.0	10857.0	14210.0	18728.0	24347.0	31343.0	42028.0	62179.0	5318073.0	9304292.0
20210608T1400_CBASS_US_MoteIn_Past_6_30_1140_RNASeq_R2_val_2	767.0	868.0	938.0	891.0	881.0	937.0	1049.0	1080.0	1225.0	1343.0	1515.0	1710.0	2257.0	2617.0	3687.0	4695.0	6570.0	8458.0	11176.0	14630.0	19067.0	24641.0	31830.0	42699.0	65519.0	5449163.0	9165426.0
20210608T1400_CBASS_US_MoteIn_Past_6_30_180_RNASeq_R1_val_1	477453.0	619875.0	902.0	403.0	386.0	429.0	440.0	561.0	712.0	735.0	971.0	1202.0	1703.0	2155.0	3158.0	3987.0	5568.0	7413.0	9755.0	13072.0	17228.0	22866.0	28465.0	39701.0	55413.0	5919187.0	11655645.0
20210608T1400_CBASS_US_MoteIn_Past_6_30_180_RNASeq_R2_val_2	477702.0	619744.0	852.0	405.0	461.0	456.0	508.0	672.0	780.0	774.0	1061.0	1252.0	1726.0	2215.0	3188.0	3967.0	5667.0	7434.0	9661.0	13018.0	17142.0	23172.0	29281.0	42263.0	66744.0	6131569.0	11427671.0
20210608T1400_CBASS_US_MoteIn_Past_6_30_360_RNASeq_R1_val_1	1951.0	4070.0	1115.0	467.0	467.0	502.0	586.0	739.0	953.0	1315.0	1696.0	2067.0	3275.0	4284.0	6675.0	8818.0	12848.0	16447.0	22351.0	29705.0	37877.0	48870.0	60397.0	77758.0	102449.0	5536835.0	10197365.0
20210608T1400_CBASS_US_MoteIn_Past_6_30_360_RNASeq_R2_val_2	2093.0	4043.0	1141.0	523.0	536.0	581.0	681.0	766.0	965.0	1313.0	1779.0	2178.0	3295.0	4334.0	6721.0	8787.0	12740.0	16335.0	22085.0	29470.0	37455.0	49054.0	60781.0	79872.0	113280.0	5708052.0	10013022.0
20210608T1400_CBASS_US_MoteIn_Past_6_30_420_RNASeq_R1_val_1	4197.0	9959.0	490.0	212.0	285.0	300.0	434.0	408.0	721.0	743.0	1274.0	1542.0	2647.0	3230.0	4939.0	6705.0	9614.0	11667.0	16332.0	21070.0	28329.0	35506.0	44343.0	60156.0	78012.0	6229471.0	12240929.0
20210608T1400_CBASS_US_MoteIn_Past_6_30_420_RNASeq_R2_val_2	4338.0	10082.0	605.0	355.0	482.0	495.0	637.0	662.0	869.0	971.0	1480.0	1764.0	2926.0	3438.0	5226.0	7006.0	9992.0	11985.0	16717.0	21528.0	28845.0	36188.0	45219.0	61674.0	84079.0	6409514.0	12046438.0
20210608T1400_CBASS_US_MoteIn_Past_6_30_750_RNASeq_R1_val_1	2684.0	3988.0	461.0	395.0	335.0	364.0	379.0	388.0	477.0	566.0	726.0	804.0	1139.0	1467.0	2160.0	2947.0	4031.0	5444.0	7029.0	9669.0	12973.0	17767.0	22016.0	29724.0	41164.0	3845492.0	7237342.0
20210608T1400_CBASS_US_MoteIn_Past_6_30_750_RNASeq_R2_val_2	2753.0	4002.0	464.0	467.0	353.0	415.0	448.0	468.0	550.0	641.0	793.0	838.0	1202.0	1531.0	2207.0	3023.0	4139.0	5632.0	7234.0	9840.0	13179.0	18021.0	22328.0	30464.0	45086.0	3972434.0	7103419.0
20210608T1400_CBASS_US_MoteIn_Past_6_34_1140_RNASeq_R1_val_1	471.0	732.0	610.0	602.0	541.0	577.0	521.0	607.0	687.0	751.0	1020.0	1146.0	1636.0	2050.0	3016.0	3764.0	5589.0	7240.0	10019.0	13173.0	17507.0	23284.0	28939.0	39022.0	56253.0	6402475.0	12014279.0
20210608T1400_CBASS_US_MoteIn_Past_6_34_1140_RNASeq_R2_val_2	636.0	779.0	685.0	665.0	645.0	570.0	641.0	662.0	802.0	861.0	1107.0	1305.0	1811.0	2184.0	3101.0	3843.0	5744.0	7597.0	10198.0	13518.0	17966.0	23748.0	29652.0	40522.0	63541.0	6628358.0	11775370.0
20210608T1400_CBASS_US_MoteIn_Past_6_34_180_RNASeq_R1_val_1	297666.0	408552.0	8533.0	551.0	560.0	580.0	651.0	653.0	857.0	1016.0	1402.0	1794.0	2559.0	3569.0	5140.0	6814.0	10042.0	12874.0	17745.0	24199.0	31914.0	41988.0	53709.0	72116.0	98989.0	6491143.0	12341759.0
20210608T1400_CBASS_US_MoteIn_Past_6_34_180_RNASeq_R2_val_2	297952.0	408489.0	8519.0	545.0	555.0	644.0	699.0	698.0	938.0	1048.0	1459.0	1908.0	2668.0	3566.0	5170.0	6765.0	9907.0	12796.0	17536.0	24039.0	31754.0	41893.0	54342.0	74868.0	110889.0	6693394.0	12124334.0
20210608T1400_CBASS_US_MoteIn_Past_6_34_360_RNASeq_R1_val_1	7687.0	14180.0	1112.0	607.0	713.0	702.0	741.0	888.0	1070.0	1348.0	1462.0	1929.0	2610.0	3209.0	4452.0	5573.0	8884.0	9783.0	13746.0	17937.0	23224.0	28599.0	35895.0	49899.0	72454.0	5070223.0	9903318.0
20210608T1400_CBASS_US_MoteIn_Past_6_34_360_RNASeq_R2_val_2	7785.0	14073.0	1013.0	619.0	622.0	770.0	687.0	883.0	1205.0	1390.0	1524.0	1873.0	2630.0	3235.0	4366.0	5424.0	8803.0	9727.0	13594.0	17753.0	22950.0	28777.0	36465.0	52322.0	83028.0	5237866.0	9722861.0
20210608T1400_CBASS_US_MoteIn_Past_6_34_420_RNASeq_R1_val_1	3306.0	5707.0	883.0	502.0	511.0	530.0	644.0	693.0	950.0	1168.0	1739.0	2007.0	3166.0	4268.0	6464.0	8458.0	11861.0	16192.0	21126.0	28178.0	36311.0	47226.0	57940.0	75877.0	97395.0	5208457.0	9718212.0
20210608T1400_CBASS_US_MoteIn_Past_6_34_420_RNASeq_R2_val_2	3407.0	5682.0	872.0	536.0	513.0	611.0	711.0	763.0	995.0	1232.0	1797.0	2086.0	3234.0	4303.0	6490.0	8543.0	12027.0	16480.0	21374.0	28448.0	36629.0	47480.0	58373.0	76771.0	101508.0	5374026.0	9544880.0
20210608T1400_CBASS_US_MoteIn_Past_6_34_750_RNASeq_R1_val_1	1309.0	2045.0	698.0	634.0	671.0	611.0	689.0	782.0	1026.0	1251.0	1640.0	1965.0	2837.0	3605.0	5464.0	6912.0	9955.0	12968.0	18021.0	24169.0	31673.0	41249.0	51472.0	68754.0	92327.0	5838588.0	10482411.0
20210608T1400_CBASS_US_MoteIn_Past_6_34_750_RNASeq_R2_val_2	1443.0	1917.0	588.0	524.0	550.0	514.0	573.0	656.0	866.0	1065.0	1514.0	1789.0	2763.0	3476.0	5286.0	6811.0	9845.0	12917.0	17927.0	24043.0	31632.0	41301.0	51309.0	69191.0	94559.0	5940079.0	10380588.0
20210608T1400_CBASS_US_MoteIn_Past_6_37_1140_RNASeq_R1_val_1	103280.0	82296.0	1603.0	804.0	801.0	806.0	915.0	919.0	1211.0	1399.0	1672.0	1849.0	2707.0	3371.0	4680.0	6029.0	9016.0	11864.0	16950.0	22186.0	27640.0	38463.0	48859.0	65652.0	92028.0	6048030.0	11432502.0
20210608T1400_CBASS_US_MoteIn_Past_6_37_1140_RNASeq_R2_val_2	103419.0	82061.0	1441.0	666.0	667.0	652.0	669.0	649.0	864.0	1060.0	1411.0	1593.0	2510.0	3194.0	4556.0	5812.0	8896.0	11775.0	16741.0	22058.0	27503.0	38355.0	48633.0	65784.0	93098.0	6102309.0	11381156.0
20210608T1400_CBASS_US_MoteIn_Past_6_37_180_RNASeq_R1_val_1	187640.0	265216.0	472.0	517.0	502.0	565.0	555.0	588.0	673.0	699.0	989.0	1159.0	1630.0	2034.0	2971.0	4135.0	5515.0	7376.0	10247.0	13758.0	17733.0	23482.0	29784.0	40504.0	59126.0	5718806.0	10350486.0
20210608T1400_CBASS_US_MoteIn_Past_6_37_180_RNASeq_R2_val_2	187722.0	265125.0	420.0	484.0	526.0	524.0	556.0	624.0	689.0	743.0	1061.0	1219.0	1699.0	2098.0	3006.0	4114.0	5480.0	7348.0	10166.0	13613.0	17687.0	23585.0	30340.0	42524.0	68206.0	5887862.0	10169741.0
20210608T1400_CBASS_US_MoteIn_Past_6_37_360_RNASeq_R1_val_1	997.0	1613.0	543.0	412.0	418.0	417.0	494.0	637.0	654.0	800.0	1154.0	1337.0	1902.0	2706.0	3762.0	4818.0	7046.0	9341.0	12381.0	16261.0	21361.0	28451.0	35252.0	47901.0	69752.0	5882407.0	11035875.0
20210608T1400_CBASS_US_MoteIn_Past_6_37_360_RNASeq_R2_val_2	1079.0	1623.0	597.0	425.0	481.0	524.0	516.0	624.0	799.0	867.0	1166.0	1432.0	2016.0	2808.0	3895.0	4781.0	7029.0	9203.0	12206.0	16133.0	21209.0	28642.0	36146.0	50407.0	81645.0	6073534.0	10828905.0
20210608T1400_CBASS_US_MoteIn_Past_6_37_420_RNASeq_R1_val_1	2070.0	3104.0	962.0	809.0	701.0	777.0	781.0	1044.0	1266.0	1401.0	1981.0	2234.0	3462.0	4591.0	6768.0	9222.0	12589.0	16825.0	22461.0	30114.0	38313.0	50743.0	61573.0	81665.0	108391.0	6660059.0	12339637.0
20210608T1400_CBASS_US_MoteIn_Past_6_37_420_RNASeq_R2_val_2	2057.0	2905.0	700.0	694.0	673.0	686.0	833.0	988.0	1263.0	1392.0	1976.0	2311.0	3480.0	4643.0	6879.0	9260.0	12778.0	17078.0	22746.0	30470.0	38670.0	51226.0	62027.0	82811.0	114554.0	6887444.0	12102999.0
20210608T1400_CBASS_US_MoteIn_Past_6_37_750_RNASeq_R1_val_1	1288.0	2155.0	1100.0	1121.0	977.0	1088.0	991.0	1233.0	1384.0	1599.0	1819.0	1875.0	2418.0	3090.0	4263.0	5146.0	7641.0	10104.0	13012.0	18046.0	23030.0	31358.0	40143.0	54005.0	81147.0	6958581.0	12498377.0
20210608T1400_CBASS_US_MoteIn_Past_6_37_750_RNASeq_R2_val_2	1200.0	1728.0	818.0	733.0	723.0	731.0	723.0	832.0	1008.0	1076.0	1411.0	1574.0	2195.0	2872.0	3943.0	4922.0	7349.0	9934.0	12804.0	17781.0	22912.0	31071.0	39729.0	54007.0	83605.0	7093531.0	12367779.0
20210608T1400_CBASS_US_MoteIn_Past_6_39_1140_RNASeq_R1_val_1	4403610.0	3873939.0	21729.0	1249.0	2627.0	2228.0	2531.0	3440.0	4020.0	4110.0	5529.0	5206.0	9187.0	11698.0	15503.0	20125.0	23623.0	29699.0	42969.0	49456.0	62351.0	68528.0	97267.0	117907.0	167193.0	5308519.0	11551761.0
20210608T1400_CBASS_US_MoteIn_Past_6_39_1140_RNASeq_R2_val_2	4404089.0	3874785.0	21204.0	1346.0	2370.0	1950.0	2316.0	3337.0	4026.0	3792.0	5190.0	5144.0	8663.0	10380.0	15251.0	19715.0	23420.0	29327.0	42973.0	49170.0	62034.0	68700.0	98444.0	119919.0	172370.0	5427983.0	11428106.0
20210608T1400_CBASS_US_MoteIn_Past_6_39_180_RNASeq_R1_val_1	1090128.0	1976885.0	2055.0	857.0	933.0	884.0	998.0	1109.0	1174.0	1335.0	1424.0	1540.0	2161.0	2506.0	3444.0	4572.0	6665.0	7912.0	11361.0	14469.0	19364.0	24941.0	32323.0	43444.0	65219.0	4371589.0	9392949.0
20210608T1400_CBASS_US_MoteIn_Past_6_39_180_RNASeq_R2_val_2	1090366.0	1976012.0	1928.0	657.0	703.0	798.0	896.0	1056.0	1142.0	1407.0	1535.0	1659.0	2199.0	2665.0	3552.0	4688.0	6769.0	8052.0	11395.0	14511.0	19498.0	25281.0	33064.0	45482.0	74600.0	4535143.0	9217183.0
20210608T1400_CBASS_US_MoteIn_Past_6_39_360_RNASeq_R1_val_1	14265.0	37041.0	187186.0	759.0	1090.0	1111.0	1576.0	1937.0	2155.0	2200.0	2924.0	3392.0	4617.0	5102.0	7618.0	9402.0	12405.0	14583.0	20642.0	23499.0	29511.0	33603.0	45231.0	53354.0	77805.0	4486696.0	8989768.0
20210608T1400_CBASS_US_MoteIn_Past_6_39_360_RNASeq_R2_val_2	14516.0	37132.0	186544.0	917.0	1238.0	1319.0	1888.0	2185.0	2433.0	2516.0	3229.0	3709.0	4973.0	5395.0	7906.0	9813.0	12918.0	14942.0	21258.0	24194.0	30144.0	34207.0	46371.0	55158.0	84090.0	4596786.0	8863691.0
